date,cash,holdings,equity,n_positions,drawdown
2022-12-27,48939.06445503235,51375.1413230896,100314.20577812195,5,-0.2457526712485184
2022-12-28,48939.06445503235,51073.23804092407,100012.30249595642,5,-0.2480226363282232
2022-12-29,48939.06445503235,51385.572620391846,100324.6370754242,5,-0.24567423990308135
2022-12-30,48939.06445503235,51316.09981536865,100255.164270401,5,-0.24619659540799876
2023-01-03,48939.06445503235,51120.62730026245,100059.6917552948,5,-0.24766632366053842
2023-01-04,48939.06445503235,51206.90167617798,100145.96613121033,5,-0.24701763968732415
2023-01-05,38976.447328567505,60977.45325088501,99953.90057945251,6,-0.24846175149815708
2023-01-06,48179.66716194153,52827.482402801514,101007.14956474304,5,-0.24054253180735186
2023-01-09,48179.66716194153,51683.52940750122,99863.19656944275,5,-0.24914374121961513
2023-01-10,48179.66716194153,51868.7971572876,100048.46431922913,5,-0.24775074105282668
2023-01-11,48179.66716194153,52161.67736816406,100341.34453010559,5,-0.2455486190803282
2023-01-12,48179.66716194153,51914.34740829468,100094.0145702362,5,-0.24740825561041546
2023-01-13,48179.66716194153,52382.55827331543,100562.22543525696,5,-0.24388784898908988
2023-01-17,48179.66716194153,52246.21822357178,100425.8853855133,5,-0.24491296918541028
2023-01-18,48179.66716194153,51813.40803909302,99993.07520103455,5,-0.248167203448318
2023-01-19,48179.66716194153,51376.46580505371,99556.13296699524,5,-0.2514525059664059
2023-01-20,48179.66716194153,51557.364013671875,99737.0311756134,5,-0.2500923597182467
2023-01-23,48179.66716194153,51592.46138763428,99772.1285495758,5,-0.24982846787608948
2023-01-24,48179.66716194153,52086.0036277771,100265.67078971863,5,-0.24611759847961423
2023-01-25,48179.66716194153,52483.85586929321,100663.52303123474,5,-0.2431262076982823
2023-01-26,48179.66716194153,52632.331550598145,100811.99871253967,5,-0.24200984152521499
2023-01-27,48179.66716194153,51950.54132461548,100130.208486557,5,-0.2471361190322483
2023-01-30,48179.66716194153,52068.47282028198,100248.13998222351,5,-0.2462494099675434
2023-01-31,48179.66716194153,52854.529640197754,101034.19680213928,5,-0.24033916772349173
2023-02-01,48179.66716194153,53294.038120269775,101473.7052822113,5,-0.23703456998993477
2023-02-02,48179.66716194153,52799.01582336426,100978.68298530579,5,-0.24075656770917342
2023-02-03,48179.66716194153,52795.588691711426,100975.25585365295,5,-0.24078233579330854
2023-02-06,48179.66716194153,52714.34155654907,100894.0087184906,5,-0.24139322070426972
2023-02-07,48179.66716194153,52435.61773300171,100615.28489494324,5,-0.24348890294328362
2023-02-08,48179.66716194153,51926.08737945557,100105.7545413971,5,-0.24731998454432835
2023-02-09,48179.66716194153,52080.29851150513,100259.96567344666,5,-0.24616049438528365
2023-02-10,48179.66716194153,52900.37837982178,101080.0455417633,5,-0.2399944379903517
2023-02-13,48179.66716194153,53853.848556518555,102033.51571846008,5,-0.2328254400579114
2023-02-14,48179.66716194153,54061.29588317871,102240.96304512024,5,-0.2312656750099168
2023-02-15,17717.366228103638,85179.24892807007,102896.6151561737,8,-0.22633592603252717
2023-02-16,17717.366228103638,83508.75140762329,101226.11763572693,8,-0.23889614402667436
2023-02-17,17717.366228103638,83946.99576950073,101664.36199760437,8,-0.23560105100647377
2023-02-21,17717.366228103638,83032.95306015015,100750.31928825378,8,-0.24247359978004746
2023-02-22,17717.366228103638,82981.77453613281,100699.14076423645,8,-0.24285840335527487
2023-02-23,17717.366228103638,83406.84394836426,101124.2101764679,8,-0.2396623707871791
2023-02-24,17717.366228103638,82596.3936958313,100313.75992393494,8,-0.24575602355866188
2023-02-27,17717.366228103638,82822.93919754028,100540.30542564392,8,-0.2440526622233531
2023-02-28,17717.366228103638,82356.27366256714,100073.63989067078,8,-0.24756144974196637
2023-03-01,17717.366228103638,81844.55486297607,99561.92109107971,8,-0.2514089859375592
2023-03-02,17717.366228103638,82563.42272567749,100280.78895378113,8,-0.24600392729245468
2023-03-03,17717.366228103638,83292.37494277954,101009.74117088318,8,-0.24052304591307383
2023-03-06,17717.366228103638,83846.09247970581,101563.45870780945,8,-0.23635972756877832
2023-03-07,17717.366228103638,83178.63296508789,100895.99919319153,8,-0.24137825462629026
2023-03-08,17717.366228103638,83474.70127487183,101192.06750297546,8,-0.23915216182068688
2023-03-09,17717.366228103638,82530.44452667236,100247.810754776,8,-0.24625188537888631
2023-03-10,17717.366228103638,81984.9674911499,99702.33371925354,8,-0.2503532446404858
2023-03-13,27523.66597175598,72464.85968399048,99988.52565574646,7,-0.24820141079067748
2023-03-14,27523.66597175598,74129.91928100586,101653.58525276184,7,-0.23568207971967614
2023-03-15,27523.66597175598,73867.07066726685,101390.73663902283,7,-0.23765839865916094
2023-03-16,27523.66597175598,74794.64916610718,102318.31513786316,7,-0.23068407633331733
2023-03-17,27523.66597175598,74323.39168167114,101847.05765342712,7,-0.2342273900248617
2023-03-20,27523.66597175598,75052.15305328369,102575.81902503967,7,-0.22874794358382822
2023-03-21,27523.66597175598,75151.03664016724,102674.70261192322,7,-0.22800445286199322
2023-03-22,27523.66597175598,74135.00219345093,101658.66816520691,7,-0.23564386207039867
2023-03-23,27523.66597175598,75270.66036224365,102794.32633399963,7,-0.22710502020306345
2023-03-24,27523.66597175598,75496.49723052979,103020.16320228577,7,-0.22540698697519568
2023-03-27,27523.66597175598,75835.35173797607,103359.01770973206,7,-0.22285919122588715
2023-03-28,27523.66597175598,75640.21115875244,103163.87713050842,7,-0.22432642370277067
2023-03-29,27523.66597175598,76145.36699676514,103669.03296852112,7,-0.22052823342185446
2023-03-30,27523.66597175598,76456.16148757935,103979.82745933533,7,-0.2181914166901766
2023-03-31,27523.66597175598,77566.33633804321,105090.0023097992,7,-0.20984418003596317
2023-04-03,27523.66597175598,78076.66532897949,105600.33130073547,7,-0.20600709360127123
2023-04-04,27523.66597175598,77911.84691238403,105435.51288414001,7,-0.20724633832719908
2023-04-05,27523.66597175598,77165.91096115112,104689.5769329071,7,-0.2128549178326934
2023-04-06,27523.66597175598,77344.47243881226,104868.13841056824,7,-0.2115123411108908
2023-04-10,27523.66597175598,78074.92785644531,105598.5938282013,7,-0.20602015739425572
2023-04-11,17150.22554206848,88364.20668792725,105514.43222999573,8,-0.20665295571167852
2023-04-12,17150.22554206848,88391.08499908447,105541.31054115295,8,-0.20645086175863925
2023-04-13,17150.22554206848,89808.39348220825,106958.61902427673,8,-0.19579433381106848
2023-04-14,17150.22554206848,89303.38034439087,106453.60588645935,8,-0.19959145115081656
2023-04-17,17150.22554206848,88910.79186630249,106061.01740837097,8,-0.2025432644917078
2023-04-18,17150.22554206848,88920.71521759033,106070.94075965881,8,-0.20246865231546562
2023-04-19,17150.22554206848,88821.06422805786,105971.28977012634,8,-0.2032179130216566
2023-04-20,6645.075853347778,99380.21142578125,106025.28727912903,9,-0.20281191392503228
2023-04-21,6645.075853347778,99612.70220184326,106257.77805519104,9,-0.20106385097179524
2023-04-24,6645.075853347778,99794.14696884155,106439.22282218933,9,-0.199699595233908
2023-04-25,6645.075853347778,98138.45317840576,104783.52903175354,9,-0.21214850622293335
2023-04-26,6645.075853347778,97597.53255081177,104242.60840415955,9,-0.21621560654301908
2023-04-27,6645.075853347778,99459.76586151123,106104.84171485901,9,-0.20221375616488024
2023-04-28,6645.075853347778,99876.04440307617,106521.12025642395,9,-0.19908382082265774
2023-05-01,6645.075853347778,100417.66627883911,107062.74213218689,9,-0.19501144792373726
2023-05-02,6645.075853347778,100176.44165802002,106821.5175113678,9,-0.1968251793336665
2023-05-03,6645.075853347778,99532.82801818848,106177.90387153625,9,-0.2016644128681938
2023-05-04,6645.075853347778,97928.22843170166,104573.30428504944,9,-0.21372915427182226
2023-05-05,6645.075853347778,98957.34803771973,105602.4238910675,9,-0.20599135973131866
2023-05-08,6645.075853347778,98762.21533966064,105407.29119300842,9,-0.20745853295091898
2023-05-09,6645.075853347778,98739.46234512329,105384.53819847107,9,-0.20762960927273977
2023-05-10,6645.075853347778,99387.6997833252,106032.77563667297,9,-0.202755610098167
2023-05-11,6645.075853347778,98662.88272094727,105307.95857429504,9,-0.20820539987511277
2023-05-12,6645.075853347778,98725.63637542725,105370.71222877502,9,-0.20773356464605652
2023-05-15,6645.075853347778,98664.12424468994,105309.20009803772,9,-0.20819606504602028
2023-05-16,6645.075853347778,98404.1570930481,105049.23294639587,9,-0.2101507187081615
2023-05-17,6645.075853347778,98494.32139587402,105139.3972492218,9,-0.2094727869633235
2023-05-18,6645.075853347778,100640.27548980713,107285.3513431549,9,-0.19333768296267606
2023-05-19,6645.075853347778,100853.71733856201,107498.79319190979,9,-0.19173284601043794
2023-05-22,6645.075853347778,99641.71545791626,106286.79131126404,9,-0.20084570469109952
2023-05-23,6645.075853347778,97585.72603225708,104230.80188560486,9,-0.21630437796888702
2023-05-24,6645.075853347778,97242.5708694458,103887.64672279358,9,-0.2188845096948976
2023-05-25,6645.075853347778,100080.08026885986,106725.15612220764,9,-0.1975497060326027
2023-05-26,6355.075853347778,101527.33303833008,107882.40889167786,9,-0.18884849763153366
2023-05-30,6355.075853347778,102331.32164001465,108686.39749336243,9,-0.18280342903468416
2023-05-31,6355.075853347778,101651.57735824585,108006.65321159363,9,-0.18791432339686653
2023-06-01,6355.075853347778,102073.64189147949,108428.71774482727,9,-0.18474088405910882
2023-06-02,6355.075853347778,102361.58190536499,108716.65775871277,9,-0.18257590667999102
2023-06-05,6355.075853347778,103016.78735733032,109371.8632106781,9,-0.1776495160646746
2023-06-06,6355.075853347778,102045.57135009766,108400.64720344543,9,-0.18495194221073974
2023-06-07,6355.075853347778,100144.52171325684,106499.59756660461,9,-0.19924564666953415
2023-06-08,6355.075853347778,102036.34852600098,108391.42437934875,9,-0.18502128722906996
2023-06-09,6355.075853347778,102279.60129547119,108634.67714881897,9,-0.18319230647643248
2023-06-12,6355.075853347778,103866.93407058716,110222.00992393494,9,-0.17125739161383569
2023-06-13,6355.075853347778,104986.54524230957,111341.62109565735,9,-0.16283920468844892
2023-06-14,6355.075853347778,104747.28636550903,111102.36221885681,9,-0.1646381559666561
2023-06-15,6355.075853347778,105865.3490562439,112220.42490959167,9,-0.1562316118354221
2023-06-16,6355.075853347778,105203.91139602661,111558.98724937439,9,-0.1612048614812197
2023-06-20,6355.075853347778,104520.06764221191,110875.14349555969,9,-0.16634657915318096
2023-06-21,6355.075853347778,103689.98084640503,110045.05669975281,9,-0.17258787612117
2023-06-22,6355.075853347778,104132.06245040894,110487.13830375671,9,-0.16926393145826124
2023-06-23,6355.075853347778,103209.51908874512,109564.5949420929,9,-0.17620039534984
2023-06-26,6355.075853347778,102661.3992767334,109016.47513008118,9,-0.1803216252478269
2023-06-27,6355.075853347778,104263.65336227417,110618.72921562195,9,-0.16827451931077486
2023-06-28,6355.075853347778,104214.37580108643,110569.4516544342,9,-0.16864502983423402
2023-06-29,6355.075853347778,104184.64024353027,110539.71609687805,9,-0.16886860699044726
2023-06-30,6355.075853347778,105781.12364578247,112136.19949913025,9,-0.15686488994753756
2023-07-03,6355.075853347778,105287.61516952515,111642.69102287292,9,-0.16057550547846844
2023-07-05,6355.075853347778,104609.96503448486,110965.04088783264,9,-0.16567065426838878
2023-07-06,6355.075853347778,103881.39984893799,110236.47570228577,9,-0.171148625616091
2023-07-07,6355.075853347778,102289.09692001343,108644.1727733612,9,-0.18312091031284572
2023-07-10,6355.075853347778,104842.72955703735,111197.80541038513,9,-0.1639205330567266
2023-07-11,6355.075853347778,104057.71168518066,110412.78753852844,9,-0.16982296360758697
2023-07-12,6355.075853347778,104900.1396560669,111255.21550941467,9,-0.16348887521225186
2023-07-13,6355.075853347778,106228.87963485718,112583.95548820496,9,-0.15349828044220937
2023-07-14,6355.075853347778,107136.8165550232,113491.89240837097,9,-0.14667164017328527
2023-07-17,6355.075853347778,108349.61190032959,114704.68775367737,9,-0.13755281555194654
2023-07-18,6355.075853347778,107900.24689102173,114255.3227443695,9,-0.14093152303685152
2023-07-19,6355.075853347778,107190.63229370117,113545.70814704895,9,-0.14626700778021784
2023-07-20,6355.075853347778,105850.13094329834,112205.20679664612,9,-0.15634603452310414
2023-07-21,6355.075853347778,106816.14566040039,113171.22151374817,9,-0.14908271609021528
2023-07-24,6355.075853347778,106290.9292640686,112646.00511741638,9,-0.15303173867257946
2023-07-25,6355.075853347778,106431.98010253906,112787.05595588684,9,-0.1519711987688912
2023-07-26,6355.075853347778,105330.44201660156,111685.51786994934,9,-0.16025349689797208
2023-07-27,6355.075853347778,105111.87090682983,111466.94676017761,9,-0.1618968999873831
2023-07-28,6355.075853347778,106468.57375335693,112823.64960670471,9,-0.15169605664754804
2023-07-31,6355.075853347778,105704.28185653687,112059.35770988464,9,-0.15744265172938499
2023-08-01,6355.075853347778,105399.66083526611,111754.73668861389,9,-0.1597330510780396
2023-08-02,6355.075853347778,104749.9181098938,111104.99396324158,9,-0.16461836827899234
2023-08-03,6355.075853347778,104066.95045089722,110422.026304245,9,-0.16975349872663004
2023-08-04,6355.075853347778,102971.90591430664,109326.98176765442,9,-0.17798697284109566
2023-08-07,6355.075853347778,104649.43100357056,111004.50685691833,9,-0.16537391562077075
2023-08-08,6355.075853347778,102723.80298995972,109078.8788433075,9,-0.1798524211740865
2023-08-09,4884.945489883421,103736.09920883179,108621.04469871521,9,-0.1832948068052277
2023-08-10,4884.945489883421,104200.09897613525,109085.04446601868,9,-0.1798060627902074
2023-08-11,4884.945489883421,104197.31418609619,109082.25967597961,9,-0.1798270012049793
2023-08-14,4884.945489883421,105063.94836807251,109948.89385795593,9,-0.17331090997253562
2023-08-15,4884.945489883421,104335.45408630371,109220.39957618713,9,-0.1787883482054632
2023-08-16,4884.945489883421,103244.6647529602,108129.61024284363,9,-0.18698982809082132
2023-08-17,4884.945489883421,102022.21393585205,106907.15942573547,9,-0.19618125074309523
2023-08-18,4884.945489883421,102275.5365600586,107160.48204994202,9,-0.1942765562769624
2023-08-21,4884.945489883421,103773.70790863037,108658.6533985138,9,-0.18301203268424593
2023-08-22,4884.945489883421,103490.42390441895,108375.36939430237,9,-0.18514200223140143
2023-08-23,15268.605264663693,95093.5526008606,110362.15786552429,8,-0.17020364045512548
2023-08-24,15268.605264663693,93187.83735656738,108456.44262123108,8,-0.18453242491012456
2023-08-25,15268.605264663693,94003.61207962036,109272.21734428406,8,-0.17839873825076336
2023-08-28,15268.605264663693,94397.39929962158,109666.00456428528,8,-0.1754379117508822
2023-08-29,15268.605264663693,95655.14819717407,110923.75346183777,8,-0.16598108817479418
2023-08-30,4359.705575942988,106968.26889038086,111327.97446632385,9,-0.16294181162872634
2023-08-31,4359.705575942988,106498.73886489868,110858.44444084167,9,-0.16647213681788098
2023-09-01,4359.705575942988,107658.70115280151,112018.4067287445,9,-0.15775055595785503
2023-09-05,4359.705575942988,107404.46770477295,111764.17328071594,9,-0.1596620987704349
2023-09-06,4359.705575942988,107610.68438720703,111970.38996315002,9,-0.1581115867500943
2023-09-07,4359.705575942988,106919.30972290039,111279.01529884338,9,-0.16330992819809553
2023-09-08,4359.705575942988,106206.09282302856,110565.79839897156,9,-0.16867249810906682
2023-09-11,4359.705575942988,107185.6676864624,111545.3732624054,9,-0.16130722298849953
2023-09-12,4359.705575942988,105284.71382141113,109644.41939735413,9,-0.17560020735370518
2023-09-13,4359.705575942988,105992.00046157837,110351.70603752136,9,-0.17028222616779332
2023-09-14,4359.705575942988,106615.09373855591,110974.7993144989,9,-0.1655972821354117
2023-09-15,4359.705575942988,104153.70416259766,108513.40973854065,9,-0.1841040977781484
2023-09-18,4359.705575942988,104834.0740776062,109193.7796535492,9,-0.17898849937433792
2023-09-19,4359.705575942988,104844.54790115356,109204.25347709656,9,-0.178909748280501
2023-09-20,4359.705575942988,104345.01720046997,108704.72277641296,9,-0.18266564400531293
2023-09-21,4359.705575942988,102729.62744903564,107089.33302497864,9,-0.19481151502588168
2023-09-22,4359.705575942988,103154.20551681519,107513.91109275818,9,-0.19161917680234541
2023-09-25,4359.705575942988,103753.43589019775,108113.14146614075,9,-0.18711365432998261
2023-09-26,4359.705575942988,102270.40231323242,106630.10788917542,9,-0.19826435930938457
2023-09-27,4359.705575942988,102437.32553482056,106797.03111076355,9,-0.1970092888733198
2023-09-28,15380.385923385615,92400.34121704102,107780.72714042664,8,-0.18961302732769292
2023-09-29,15380.385923385615,92242.48835754395,107622.87428092957,8,-0.1907998990841696
2023-10-02,15380.385923385615,91882.96413421631,107263.35005760193,8,-0.193503107298429
2023-10-03,15380.385923385615,90200.9483718872,105581.33429527283,8,-0.2061499292097808
2023-10-04,15380.385923385615,91965.65699768066,107346.04292106628,8,-0.19288135217520397
2023-10-05,15380.385923385615,92224.3571395874,107604.74306297302,8,-0.19093622496747453
2023-10-06,15380.385923385615,94486.80592346191,109867.19184684753,8,-0.17392521502688096
2023-10-09,15380.385923385615,95322.22275543213,110702.60867881775,8,-0.16764384232378382
2023-10-10,15380.385923385615,96330.6407699585,111711.02669334412,8,-0.1600616999161203
2023-10-11,15380.385923385615,97386.58404541016,112766.96996879578,8,-0.1521222222654265
2023-10-12,15380.385923385615,97864.88079071045,113245.26671409607,8,-0.14852598143697193
2023-10-13,15380.385923385615,96720.37384033203,112100.75976371765,8,-0.15713135595361583
2023-10-16,15380.385923385615,97873.45014190674,113253.83606529236,8,-0.14846154978246395
2023-10-17,15380.385923385615,97690.68878936768,113071.0747127533,8,-0.14983570472774144
2023-10-18,15380.385923385615,96088.45524597168,111468.8411693573,8,-0.16188265621151643
2023-10-19,15380.385923385615,94662.50351715088,110042.8894405365,8,-0.17260417141516082
2023-10-20,15380.385923385615,93327.6220779419,108708.00800132751,8,-0.18264094289646282
2023-10-23,15380.385923385615,93186.15775299072,108566.54367637634,8,-0.18370459174241038
2023-10-24,27460.500837326043,81154.66044616699,108615.16128349304,7,-0.18333904331371464
2023-10-25,27460.500837326043,78992.90512084961,106453.40595817566,7,-0.19959295438131863
2023-10-26,27460.500837326043,78968.56544494629,106429.06628227234,7,-0.19977596072015524
2023-10-27,27460.500837326043,78599.2386932373,106059.73953056335,7,-0.20255287266151178
2023-10-30,27460.500837326043,79649.71102905273,107110.21186637878,7,-0.19465453017781031
2023-10-31,27460.500837326043,80905.88066101074,108366.38149833679,7,-0.18520958086067485
2023-11-01,27460.500837326043,82627.89497375488,110088.39581108093,7,-0.17226201590330603
2023-11-02,27460.500837326043,83302.12377929686,110762.6246166229,7,-0.16719259157199928
2023-11-03,27460.500837326043,84388.84912109375,111849.3499584198,7,-0.15902166822391628
2023-11-06,27460.500837326043,85551.71118164062,113012.21201896667,7,-0.1502782844123165
2023-11-07,27460.500837326043,85573.22914123535,113033.7299785614,7,-0.15011649413128292
2023-11-08,16202.580610275261,97499.30393981934,113701.8845500946,8,-0.1450927410460352
2023-11-09,4921.310819625849,107989.75253295898,112911.06335258484,9,-0.15103880592403562
2023-11-10,4921.310819625849,110373.00415039062,115294.31497001648,9,-0.13311949776376997
2023-11-13,4921.310819625849,110647.35610961914,115568.666929245,9,-0.1310566869108033
2023-11-14,4921.310819625849,112498.4841003418,117419.79491996765,9,-0.11713833575256516
2023-11-15,4921.310819625849,110866.90168762207,115788.21250724792,9,-0.12940595694226653
2023-11-16,4921.310819625849,110365.31384277344,115286.62466239929,9,-0.1331773200226669
2023-11-17,4921.310819625849,110803.27807617188,115724.58889579773,9,-0.12988433324609705
2023-11-20,4921.310819625849,112417.63468933105,117338.94550895691,9,-0.11774623023583364
2023-11-21,4921.310819625849,112030.21272277832,116951.52354240417,9,-0.1206591973585398
2023-11-22,4921.310819625849,112386.36520385742,117307.67602348328,9,-0.11798134076386879
2023-11-24,4921.310819625849,112905.90812683105,117827.21894645691,9,-0.11407497616889473
2023-11-27,4921.310819625849,112364.96293640137,117286.27375602722,9,-0.11814226117322402
2023-11-28,4921.310819625849,111745.10140991211,116666.41222953796,9,-0.12280290616287215
2023-11-29,4921.310819625849,111964.37396240234,116885.6847820282,9,-0.1211542290318377
2023-11-30,4921.310819625849,111967.1283569336,116888.43917655945,9,-0.121133519156288
2023-12-01,4921.310819625849,112598.87062072754,117520.1814403534,9,-0.11638354470122525
2023-12-04,4921.310819625849,112244.8917388916,117166.20255851746,9,-0.11904505833220314
2023-12-05,4921.310819625849,111925.52323913574,116846.8340587616,9,-0.12144634173927127
2023-12-06,4921.310819625849,109682.63314819336,114603.94396781921,9,-0.13831029282829443
2023-12-07,4921.310819625849,110309.52510070801,115230.83592033386,9,-0.13359678712955225
2023-12-08,4921.310819625849,110755.20376586914,115676.514585495,9,-0.13024579670828718
2023-12-11,4921.310819625849,112721.53146362305,117642.8422832489,9,-0.11546127639058357
2023-12-12,4921.310819625849,113780.04150390625,118701.3523235321,9,-0.10750249962365088
2023-12-13,4921.310819625849,117095.4411315918,122016.75195121765,9,-0.08257451167290686
2023-12-14,4921.310819625849,116470.99992370605,121392.31074333191,9,-0.08726959059375183
2023-12-15,4921.310819625849,117333.07276916504,122254.3835887909,9,-0.08078779536013558
2023-12-18,4921.310819625849,117327.2088470459,122248.51966667175,9,-0.0808318853029315
2023-12-19,4921.310819625849,117790.41316223145,122711.7239818573,9,-0.07734912217197865
2023-12-20,4921.310819625849,116327.8864440918,121249.19726371765,9,-0.08834563918397975
2023-12-21,4921.310819625849,118204.22584533691,123125.53666496277,9,-0.07423772724625766
2023-12-22,4921.310819625849,119231.3468170166,124152.65763664246,9,-0.0665149601348124
2023-12-26,4921.310819625849,119282.9079284668,124204.21874809265,9,-0.06612727994258927
2023-12-27,4921.310819625849,120823.24024963379,125744.55106925964,9,-0.05454575437880771
2023-12-28,4921.310819625849,120334.33892822266,125255.64974784851,9,-0.05822172940983206
2023-12-29,4921.310819625849,118953.8130645752,123875.12388420105,9,-0.06860169440932085
2024-01-02,4921.310819625849,117724.01937866211,122645.33019828796,9,-0.07784832698065391
2024-01-03,4921.310819625849,114907.18930053711,119828.50012016296,9,-0.09902764595639135
2024-01-04,4921.310819625849,115251.69984436035,120173.0106639862,9,-0.09643732332571486
2024-01-05,4921.310819625849,114043.37620544434,118964.68702507019,9,-0.10552252586358357
2024-01-08,4921.310819625849,115847.06442260742,120768.37524223328,9,-0.09196086718181307
2024-01-09,4921.310819625849,115012.43130493164,119933.7421245575,9,-0.09823634725576069
2024-01-10,4921.310819625849,114982.73254394531,119904.04336357117,9,-0.09845964774413529
2024-01-11,4921.310819625849,114826.63119506836,119747.94201469421,9,-0.09963335015738428
2024-01-12,4921.310819625849,113999.29516601562,118920.60598564148,9,-0.10585396452653062
2024-01-16,4921.310819625849,115254.82891845703,120176.13973808289,9,-0.09641379629122782
2024-01-17,4921.310819625849,115041.09208679199,119962.40290641785,9,-0.098020851175316
2024-01-18,4921.310819625849,116171.03233337402,121092.34315299988,9,-0.08952500149956488
2024-01-19,4921.310819625849,119233.69667053223,124155.00749015808,9,-0.06649729194192411
2024-01-22,4921.310819625849,120725.95573425293,125647.26655387878,9,-0.05527722192406437
2024-01-23,4921.310819625849,119848.87208557129,124770.18290519714,9,-0.06187188111493647
2024-01-24,4921.310819625849,119277.99043273926,124199.30125236511,9,-0.06616425384860669
2024-01-25,4921.310819625849,119701.29035949707,124622.60117912292,9,-0.06298152577394134
2024-01-26,4921.310819625849,119441.81719970703,124363.12801933289,9,-0.06493246518612406
2024-01-29,4921.310819625849,120914.3853149414,125835.69613456726,9,-0.053860448429327246
2024-01-30,4921.310819625849,121336.51287841797,126257.82369804382,9,-0.05068653517671384
2024-01-31,4921.310819625849,119151.48753356934,124072.79835319519,9,-0.06711540999880605
2024-02-01,4921.310819625849,120451.98210144043,125373.29292106628,9,-0.05733718819797606
2024-02-02,4921.310819625849,121971.93295288086,126893.24377250671,9,-0.04590890781993895
2024-02-05,4921.310819625849,122038.81997680664,126960.1307964325,9,-0.045405994411685024
2024-02-06,4921.310819625849,121695.54168701172,126616.85250663757,9,-0.047987051910847955
2024-02-07,4921.310819625849,124043.59689331055,128964.9077129364,9,-0.030332380238232814
2024-02-08,4921.310819625849,127387.65724182129,132308.96806144714,9,-0.005188896665958231
2024-02-09,4921.310819625849,130491.4361114502,135412.74693107605,9,0.0
2024-02-12,4921.310819625849,130449.25651550293,135370.56733512878,9,-0.00031148910943168406
2024-02-13,4921.310819625849,127267.08880615234,132188.3996257782,9,-0.02381125395040551
2024-02-14,4921.310819625849,131201.31381225586,136122.6246318817,9,0.0
2024-02-15,4921.310819625849,129835.03825378418,134756.34907341003,9,-0.010037093849509016
2024-02-16,4921.310819625849,128246.95333862305,133168.2641582489,9,-0.021703669625988575
2024-02-20,4921.310819625849,128228.64833068848,133149.95915031433,9,-0.021838144023496486
2024-02-21,4921.310819625849,127118.8011932373,132040.11201286316,9,-0.029991433312860027
2024-02-22,4921.310819625849,132254.9873046875,137176.29812431335,9,0.0
2024-02-23,4921.310819625849,131175.2911529541,136096.60197257996,9,-0.0078708652040963
2024-02-26,4921.310819625849,134396.11685180664,139317.4276714325,9,0.0
2024-02-27,4921.310819625849,137641.34213256836,142562.6529521942,9,0.0
2024-02-28,4921.310819625849,142871.6276397705,147792.93845939636,9,0.0
2024-02-29,4921.310819625849,144820.3490447998,149741.65986442566,9,0.0
2024-03-01,4921.310819625849,149613.4302520752,154534.74107170105,9,0.0
2024-03-04,4921.310819625849,156717.01585388184,161638.3266735077,9,0.0
2024-03-05,4921.310819625849,147328.32173156738,152249.63255119324,9,-0.058084578797197195
2024-03-06,4921.310819625849,153350.40971374512,158271.72053337097,9,-0.020828019006512655
2024-03-07,4921.310819625849,155772.09716796875,160693.4079875946,9,-0.005845882627959376
2024-03-08,4921.310819625849,155433.2691192627,160354.57993888855,9,-0.007942093691752805
2024-03-11,4921.310819625849,155848.5498046875,160769.86062431335,9,-0.005372896806513872
2024-03-12,4921.310819625849,159840.1166229248,164761.42744255066,9,0.0
2024-03-13,4921.310819625849,162541.24111938477,167462.55193901062,9,0.0
2024-03-14,4921.310819625849,159810.84274291992,164732.15356254578,9,-0.016304531042016124
2024-03-15,4921.310819625849,160924.87399291992,165846.18481254578,9,-0.009652110921213763
2024-03-18,4921.310819625849,155200.76953125,160122.08035087585,9,-0.04383351085446341
2024-03-19,4921.310819625849,155403.6870727539,160324.99789237976,9,-0.04262179194086535
2024-03-20,4921.310819625849,160233.56674194336,165154.8775615692,9,-0.013780241317962516
2024-03-21,4921.310819625849,163130.03869628906,168051.34951591492,9,0.0
2024-03-22,4921.310819625849,161569.70541381836,166491.0162334442,9,-0.009284860174972542
2024-03-25,4921.310819625849,169056.94410705566,173978.25492668152,9,0.0
2024-03-26,4921.310819625849,169280.25332641602,174201.56414604187,9,0.0
2024-03-27,4921.310819625849,169381.62561035156,174302.93642997742,9,0.0
2024-03-28,4921.310819625849,164417.6095275879,169338.92034721375,9,-0.028479245298072553
2024-04-01,4921.310819625849,163277.29931640625,168198.6101360321,9,-0.03502136234175035
2024-04-02,4921.310819625849,160289.98712158203,165211.2979412079,9,-0.05215998465075722
2024-04-03,4921.310819625849,162032.79629516602,166954.10711479187,9,-0.042161247915279865
2024-04-04,4921.310819625849,159935.01306152344,164856.3238811493,9,-0.05419651981952178
2024-04-05,4921.310819625849,157783.14819335938,162704.45901298523,9,-0.0665420655242468
2024-04-08,4921.310819625849,160097.64794921875,165018.9587688446,9,-0.05326346102529633
2024-04-09,4921.310819625849,158060.6428375244,162981.95365715027,9,-0.06495004045657671
2024-04-10,4921.310819625849,159833.8106842041,164755.12150382996,9,-0.05477713182407051
2024-04-11,4921.310819625849,161459.96086120605,166381.2716808319,9,-0.04544768385085629
2024-04-12,4921.310819625849,157774.28939819336,162695.6002178192,9,-0.06659288965462273
2024-04-15,4921.310819625849,152560.3173980713,157481.62821769714,9,-0.09650616654434785
2024-04-16,4921.310819625849,150744.79899597168,155666.10981559753,9,-0.10692204615764944
